,twitterid,Date,User,Tweet,source,likes,replycount,retweets
217,1244414901902344201,2020-03-30 00:03:27+00:00,JillWineBanks,"I prefer a combo of 2 alternatives instead of not covering the President's COVID-19 press conferences: 
1. Give @JoeBiden equal time to explain what he would do - specifically and 
2. Always do immediate fact checking of what 45 says.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",9911,312,2753
218,1244411822423318529,2020-03-29 23:51:13+00:00,DavidLat,"As someone who recently spent almost a week hooked up to a ventilator (and probably wouldn't be alive today without one), I can attest to the importance of ventilators and the need for an adequate supply. #coronavirus #CoronavirusUSA #COVID19 #Covid_19 https://t.co/03J82jk9QK","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",76706,3145,16948
219,1244407794784223233,2020-03-29 23:35:12+00:00,GOPChairwoman,FEMA and @realDonaldTrump’s administration are making sure we have the supplies we need to confront coronavirus. https://t.co/LbC6VWy8KN,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",17480,4066,3610
220,1244407045199032320,2020-03-29 23:32:14+00:00,drrayms,I see the interns manning the phone booths to answer patients’ inquiries regarding COVID-19. God bless to our medical students!!! Be safe PGH peeps. #BayanihanNa #PGH https://t.co/IVJw3Gzhf0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7963,12,1388
221,1244406249908830208,2020-03-29 23:29:04+00:00,zoeamira,these videos of leslie jordan are THE FUNNIEST thing to come out of coronavirus quarantine https://t.co/5LzXEMkHYb,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9734,92,1855
222,1244405463199780864,2020-03-29 23:25:57+00:00,existentialcoms,It's really incredible how the very same people who willfully ignored the pandemic for months while China implemented the biggest quarantine in history and pleaded for other countries to take it as serious as them are now saying China somehow tricked them into not being prepared.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",7353,77,1835
223,1244405424125870080,2020-03-29 23:25:47+00:00,JoeBorelliNYC,A sad scene at Brooklyn Hospital #Covid_19 #coronavirus https://t.co/dRUNE61yPs,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",24932,1683,10199
224,1244405064355254272,2020-03-29 23:24:21+00:00,ErickFernandez,Accusing nurses and doctors of stealing protective gear during a pandemic as they’re trying to save lives would ruin the chance of a re-election in a normal world. https://t.co/dmXTRLdTuP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10643,341,3910
225,1244403944614440964,2020-03-29 23:19:54+00:00,fred_guttenberg,"Tonight was the night where it became clear.  The current resident of the White House is using these coronavirus press conferences as a replacement for his hate rallies. Rather than using them to lead America, he is using them to divide America.  Time to stop covering them.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",27219,628,7707
226,1244403940415979522,2020-03-29 23:19:53+00:00,MarshaBlackburn,"Nancy Pelosi is accusing Trump of not responding fast enough to the Chinese coronavirus.

This is the same person that fiddled around with a sham impeachment* that wasted valuable time...

You’re not fooling anyone, Nancy.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33811,6161,9206
227,1244401479949025280,2020-03-29 23:10:07+00:00,IChotiner,"New Interview: I spoke with law professor Richard Epstein, whose controversial article on coronavirus circulated in the Trump administration, about why he believes many coronavirus models are wrong, and the dangers of sloppy science during a pandemic. https://t.co/kpurftthzw","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7860,1069,2393
228,1244401366862184449,2020-03-29 23:09:40+00:00,EvanMcMullin,"The president is making a shocking admission on national TV: that he and some of his advisors actually considered just “riding it out,” or not responding to the pandemic at all, until they learned that 2 million Americans could die. Maybe THIS is why we lost that critical month.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",54098,1381,16742
229,1244399897413115906,2020-03-29 23:03:50+00:00,benFranklin2018,"As I've been saying since Feb, the government decided to just let this hit us. They knew since January it was a pandemic, they sold their stocks, we didn't find out until March. This crisis has laid bare how rotten our entire society is, and as soon as this is over we need change","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18682,69,2991
230,1244399297455587328,2020-03-29 23:01:26+00:00,Acosta,Trump both quoting a NYT story about the ratings for his press conferences while slamming the newspaper at the same time. What does that have to do with a pandemic?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",23015,2359,3852
231,1244399037618573312,2020-03-29 23:00:25+00:00,sureokae,covid’s 19 and now i am too. more life to me 🖤 https://t.co/WjARbXFWca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16962,261,1522
232,1244398082139328514,2020-03-29 22:56:37+00:00,Yamiche,"President Trump is now lashing out at @JDiamond1 who literally read his comments back to him about wanting to be appreciated by governors amid the coronavirus outbreak. 

Note: Jeremy is asking a very relevant and important question as Trump calls CNN fake news.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",46386,1686,9763
233,1244397483821760518,2020-03-29 22:54:14+00:00,Yamiche,"Thanks to @JDiamond1 for passing me the microphone &amp; letting me ask my second question. 

I asked: Which health professionals are telling you that more people will die from the economic impact than coronavirus?

Trump didn’t answer directly and instead just repeated his claims.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",78968,3847,14411
234,1244396027278483457,2020-03-29 22:48:27+00:00,AprilDRyan,"No. 3 trending topic in America is #BoycottTrumpPressConferences on Twitter. 

Do you find @realDonaldTrump’s press conferences about #coronavirus effective or ineffective? Useful info or his new rally?

Should TV networks continue to air these press conferences? #COVID19","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",15298,8765,5044
235,1244394427805769728,2020-03-29 22:42:05+00:00,JuddLegum,"One month ago, Trump said there were only 15 coronavirus cases in the United States and in a few days it would be zero and that proves he is doing a good job

Today, Trump said that if 100,000 people die of coronavirus in the United States that proves he is doing a good job https://t.co/ppqpXSUUkv","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",10353,298,4566
236,1244384881012101123,2020-03-29 22:04:09+00:00,PrakritiGaba,"Some of our sickest patients with #COVID19 really need dialysis, but we don’t have enough machines. We are actively rationing care - something I thought I would never see in our healthcare system...","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",8968,108,2163
237,1244384878822645767,2020-03-29 22:04:09+00:00,PrakritiGaba,"Last night in the ICU of a #NYC hospital, I cared for 20 patients who were all on breathing machines due to #COVID19. Some REALLY young (20s), without comorbidities. Everyone is extremely sick. But sicker patients keep flooding in…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",53345,2318,17675
238,1244383756653232128,2020-03-29 21:59:41+00:00,EvanMcMullin,I cannot believe that the president is actually accusing doctors on the front line of this pandemic of stealing face masks. What a disgrace.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",84872,4169,18835
239,1244382336533266432,2020-03-29 21:54:03+00:00,RyanAFournier,"The CEO of pharmaceutical giant Novartis just said this:

""Pre-clinical studies in animals, as well as the first data from clinical studies, show that Hydroxychloroquine kills the Coronavirus.""

President Trump was right again!","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18809,467,6962
240,1244380956355710980,2020-03-29 21:48:34+00:00,MittRomney,"With profound sadness, I have learned that my friend Bob Garff has passed away from COVID-19. It breaks my heart.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",53561,6054,5192
241,1244380921329070081,2020-03-29 21:48:25+00:00,RealCandaceO,"The number one killer in America is Heart disease. 1,002 people a day. 

Did you know that if you die from heart disease right now, and they determine you to be an asymptomatic carrier of Covid-19 in your post-Mortem, they legally add your death to the #Coronavirus death toll?","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26269,2751,9658
242,1244379758374182912,2020-03-29 21:43:48+00:00,WhiteHouse45,LIVE: Press Briefing with Coronavirus Task Force https://t.co/io9HpU9q2o,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",19786,8679,5279
243,1244378943752454145,2020-03-29 21:40:34+00:00,NYGovCuomo,"NY wasn’t helped by the federal legislation. 

We received less than other states despite having the most COVID-19 cases. 

I spoke to Senators Schumer, Gillibrand &amp; Speaker Pelosi &amp; they have committed to right this wrong. 

I am committed to working with them.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",53962,1842,9703
244,1244378858473893891,2020-03-29 21:40:13+00:00,carolynryan,I’m in Central Park - they’re building field hospitals for coronavirus patients https://t.co/agpcmVNnXh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",23324,527,9784
245,1244377126175989761,2020-03-29 21:33:20+00:00,StephenKing,Trump allowed COVID-19 to slip out of control. He cut the CDC. The economy is in the toilet. Do polls really show Americans approve of the job he’s doing?,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",91183,5590,14377
246,1244370968031657984,2020-03-29 21:08:52+00:00,funder,"More Americans have died from coronavirus than during the attack on Pearl Harbor and Trump is talking about ratings? I want every American to not forget that when they vote, ever again. Not one damn thing. Or the GOP criminals who helped him. Vote them all out, forever and ever.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8045,169,3456
247,1244369743416614912,2020-03-29 21:04:00+00:00,GeorgeTakei,"We are experiencing a global pandemic killing tens of thousands, with depression era level unemployment, and the president is tweeting about his TV ratings.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11525,337,2284
248,1244367478156922880,2020-03-29 20:55:00+00:00,RealCandaceO,"Every government is publicly tracking coronavirus deaths daily but there is not a single website that is counting all other deaths? Can any person tell me how many people died OVERALL (not just from coronavirus) in their state yesterday? 

That information is now relevant.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13677,1310,3145
249,1244366993345646593,2020-03-29 20:53:05+00:00,thedailybeast,"Liberty University, which partly reopened its campus amid the coronavirus pandemic, confirmed they now have almost a dozen students sick with potential COVID-19 symptoms https://t.co/X3RmC2zpJd","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",8450,2529,5109
250,1244366234226917376,2020-03-29 20:50:04+00:00,nytpolitics,"Jerry Falwell Jr., president of Liberty University, reopened the school's campus last week. By Friday, nearly a dozen Liberty students were sick with symptoms that suggest Covid-19. https://t.co/dmgBQ27pdZ","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",12806,2364,8335
251,1244364620254588928,2020-03-29 20:43:39+00:00,funder,"I’m going to watch Trump’s coronavirus propaganda press conference today so you don’t have to. No doubt, it will be repulsive.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7310,800,805
252,1244363684799041537,2020-03-29 20:39:56+00:00,NCDCgov,"Fourteen new cases of #COVID19 have been reported in Nigeria; 9 in Lagos and 5 in FCT

As at 09:30 pm 29th March there are 111 confirmed cases of #COVID19 reported in Nigeria with 1 death. https://t.co/qowI0bEPAg","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9493,1548,7469
253,1244359376028098560,2020-03-29 20:22:48+00:00,charliekirk11,"Pelosi this morning on Trump’s Virus response:

“What did he know &amp; when did he know it? That’s for an after-action review”

Even during a pandemic, Democrats are still talking about leading America through ANOTHER investigation of this President

Their only focus is hating Trump","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18774,1694,5117
254,1244358353981243392,2020-03-29 20:18:45+00:00,Yamiche,"More than 133K Americans have been infected w/ coronavirus &amp; more than 2,300 have died. Dr. Fauci says U.S. will have “millions of cases” &amp; more than 100,000 deaths. 

Also true, Pres Trump has spent part of today tweeting about ratings of his press briefings &amp; Harry &amp; Meghan.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",20813,617,6674
255,1244357729457758211,2020-03-29 20:16:16+00:00,mmpadellan,"@realDonaldTrump So, the same asshole who forces the Secret Service to OVERPAY for rooms while protecting his golfing, grifting ass is tweeting during the COVID-19 pandemic about:
- His ratings
- The Bachelor
- Security for Harry &amp; Meghan

You are a clueless CLOD.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",14383,644,1998
256,1244354764743168000,2020-03-29 20:04:29+00:00,brhodes,Trump knows how to get ratings but he doesn’t know how to govern or deal with this pandemic. That’s why you don’t elect reality television stars,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11865,214,2142
257,1244353880558690306,2020-03-29 20:00:58+00:00,ByMikeBaker,"Nearly a dozen Liberty University students are sick with symptoms that suggest coronavirus. 

https://t.co/Ndd9CvsAPQ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",6274,1134,3017
258,1244351359182344194,2020-03-29 19:50:57+00:00,tripgabriel,"Nearly a dozen Liberty students were sick with symptoms that suggest Covid-19 after Falwell  called them back to campus.  “Liberty will be notifying the community as deemed appropriate and required by law,” Falwell said when confronted with the numbers. https://t.co/RM5ZJ86ltm","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",7175,1467,4589
259,1244348629487403008,2020-03-29 19:40:06+00:00,aliasvaughn,"""I've been talking to Fox insiders..., there's a real concern inside the network that their early downplaying of the coronavirus actually exposes Fox News to potential legal action by viewers who maybe were misled and actually have died from this.""

https://t.co/zin0Bs91bm","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",17742,2587,6780
260,1244347996223012864,2020-03-29 19:37:35+00:00,JoeNBC,"Why did the US Gov’t donate nearly 18 tons of medical equipment to China in February when the White House was warned the pandemic was coming to America? Now our nurses and doctors need these masks, gloves, gowns, and respirators. 

What were you thinking?? https://t.co/26qTIPkcTY","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",23936,2564,11209
261,1244347137019822082,2020-03-29 19:34:10+00:00,RBReich,"Remember, the richest 1% of Americans owns roughly half of the value of all shares of stock. 

When bankers and corporate execs demand Americans go back to work during this pandemic, it's to protect their profits, not the economy.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18077,233,7237
262,1244345171229147136,2020-03-29 19:26:22+00:00,weisman_hannah,"One week ago, my biggest worry was research productivity during this pandemic.

Now I could care less. 

My dad is in the hospital on oxygen with bilateral pneumonia arising from COVID-19. 

If research is your biggest concern right now, please remember you are blessed.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18438,422,1842
263,1244344617967013892,2020-03-29 19:24:10+00:00,tedcruz,"It’s even worse. We KNOW China is lying. On 3/1, China had 80,026 reported cases. On 3/28, it had 81,439. Does anyone believe this highly contagious virus just stopped in China on 3/1, right as it became a pandemic worldwide? And American media (for $$) willingly repeat the lies. https://t.co/GovCf3G825","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",22389,2123,6726
264,1244344119545208834,2020-03-29 19:22:11+00:00,hemantmehta,"Here is scamvangelist Kenneth Copeland DESTROYING the virus through what I can only describe as a Christian magic spell.

""In the name of Jesus... I execute judgment on you, COVID-19!... It! Is! Finished! It! Is! Over!"" https://t.co/EyRosWxcHp","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",29398,11730,9145
265,1244343616258166784,2020-03-29 19:20:11+00:00,josephwillits,"Habib Zaidi https://t.co/CyPuKmY610

Adil El Tayar https://t.co/mhIA5RQgkU

Amged El-Hawrani https://t.co/IgOiJz7CJ3

The first three British NHS doctors to have died from Coronavirus. Just imagine for a moment the combined service of these three men. 

Rest in power #NHSheroes. https://t.co/PzYK8rfCgk","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9258,198,2927
266,1244340139247063040,2020-03-29 19:06:22+00:00,eugenegu,"@realDonaldTrump Might as well make this useful for something. If you live in CA, TX, or FL, I’m offering free telemedicine screening services for possible coronavirus symptoms with our team of Stanford trained doctors through Cool Quit. https://t.co/xN0O5vzxF7","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10436,341,1583
267,1244338334706663424,2020-03-29 18:59:12+00:00,atrupar,"I don’t say this lightly, but Trump bragging about the TV ratings of press briefings that are necessary because his government botched preparations for a deadly pandemic is sociopathic https://t.co/hAtBCCJLeE","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",19034,462,4933
268,1244338086949126150,2020-03-29 18:58:13+00:00,SenSanders,"Palestinians in Gaza already faced hardship under a blockade. Now they're dealing with the coronavirus.

My Senate colleagues and I call on Trump to send U.S. medical relief. And the Israeli government must also lift its restrictions on humanitarian aid. https://t.co/WeLRY72KLq","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",9173,902,3161
269,1244337458906574862,2020-03-29 18:55:43+00:00,DonaldJTrumpJr,"Can someone remind me what Pelosi &amp; Dems were focused on when the Coronavirus pandemic began?

Oh that's right, 100% of their political energy was focused on impeaching &amp; removing Trump from office.

Funny how no one in the MSM brings that up when they interview her, huh? 🤔🧐 https://t.co/oE16YmY1d1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16796,4303,5188
270,1244336640723746816,2020-03-29 18:52:28+00:00,miaxmon,"ok lmfao so

1. this is sarcasm no one is marching against the coronavirus

2. i don’t care that he stole my tweet he’s my BOYFRIEND he literally sent it sat next to me

ur all so annoying 😭","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20885,101,276
271,1244336170265276416,2020-03-29 18:50:36+00:00,justinallen_13,Coronavirus will end soon. In Jesus name.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",122733,438,35422
272,1244335950009970694,2020-03-29 18:49:43+00:00,SkyNews,Coronavirus: Belarus president refuses to cancel anything - and says vodka and saunas will ward off coronavirus https://t.co/Iu0WbxbGNv,"<a href=""http://news.sky.com"" rel=""nofollow"">SkyNews Alerts - Latest</a>",11115,960,4215
273,1244335902903631872,2020-03-29 18:49:32+00:00,hannahcrileyy,Did the coronavirus write this https://t.co/2ASnd72v0k,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",84869,248,13984
274,1244335215612436480,2020-03-29 18:46:48+00:00,InactionNever,"This gives you an idea of how many layers of protection doctors need to keep themselves safe everyday from the Coronavirus.

 https://t.co/13wG5k4rO1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",141670,792,58980
275,1244333354679443456,2020-03-29 18:39:25+00:00,AndrewBloch,"This gives you an idea of how many layers of protection doctors need to keep themselves safe everyday from the Coronavirus.
https://t.co/U6o4b084Vu","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",37294,787,15798
276,1244333176782192641,2020-03-29 18:38:42+00:00,SheaSerrano,"fuck coronavirus

we got another $2K to give out right now — $250 each to eight different people — send me your cashapp — hopefully it’ll help you get some groceries or pay a bill or whatever

🏴‍☠️","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10510,5878,1054
277,1244333082225901574,2020-03-29 18:38:20+00:00,Angry_Staffer,Thousands of people are dead and he’s bragging about his fucking pandemic ratings. https://t.co/yu2eGNUd3g,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8538,362,2316
278,1244332493878235136,2020-03-29 18:35:59+00:00,mmpadellan,"@marcorubio Hey Little Marco,

As the president tweets with glee about his Bachelor-type ratings, people are DYING from COVID-19.

Why don't you TELL HIM how vile and inappropriate that is? You are disguised as a Senator, after all. https://t.co/cneNz0OHZ1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",11862,331,2817
279,1244331997293674500,2020-03-29 18:34:01+00:00,Strandjunker,"@realDonaldTrump America, where the president is counting his TV viewers, while the rest of the country is counting his deceased coronavirus victims.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9208,116,1758
280,1244328490947747840,2020-03-29 18:20:05+00:00,mmpadellan,"WHAT KIND OF UNHINGED MANIAC BRAGS ABOUT HIGH TV RATINGS WHILE PEOPLE ARE DYING BECAUSE OF HIS FAILED RESPONSE TO THE SAME PANDEMIC THAT IS RESPONSIBLE FOR THOSE RATINGS IN THE FIRST PLACE?

@realDonaldTrump, of course. https://t.co/6O4mKA0PJe","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13177,1118,4105
281,1244328236038918145,2020-03-29 18:19:04+00:00,TheRealHoarse,"Trump, who insists he is a billionaire, has not donated one penny to COVID-19 relief.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",38682,1037,8240
282,1244328091943657473,2020-03-29 18:18:30+00:00,BNOFeed,"Coronavirus timeline:
- January 19: 100 cases
- January 24: 1,000 cases
- February 12: 50,000 cases
- March 6: 100,000 cases
- March 18: 200,000 cases
- March 21: 300,000 cases
- March 24: 400,000 cases
- March 26: 500,000 cases
- March 28: 600,000 cases
- March 29: 700,000 cases","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",29943,719,13990
283,1244327277896388609,2020-03-29 18:15:16+00:00,mmpadellan,"@realDonaldTrump As the ""president"" touts the rise in ratings of his daily propaganda briefings, the number of deaths from his failed handling of coronavirus continues to rise at an alarming rate.

It is inappropriate and disgusting that you're bragging about ratings WHILE AMERICANS ARE DYING.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",12231,246,2506
284,1244325487415083008,2020-03-29 18:08:09+00:00,CBSNews,"Maria Mercader, our beloved CBS News colleague, died from COVID-19 on Sunday at age 54. 
""It's nearly impossible to be someone EVERYONE loves, but Maria was."" https://t.co/HEKNnnBNlj https://t.co/uvFKMGKBg8","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",22690,1515,8921
285,1244324947432005634,2020-03-29 18:06:00+00:00,ElGarySanchez,"When and however possible, we should all take the time to thank the health workers who are helping those infected with COVID-19 and trying to control and cure the virus so that we can all go back to our normal lives. They are true heroes that deserve all our gratitude.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",10809,119,1134
286,1244323882066153482,2020-03-29 18:01:46+00:00,jaketapper,"Dr. Fauci told me today that the coronavirus could kill anywhere from 100,000 to 200,000 Americans, and infect millions more. Americans.

The president is tweeting about TV ratings for press conferences. https://t.co/bxGaBsOww9","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",56264,3670,18774
287,1244323367416524801,2020-03-29 17:59:43+00:00,eugenegu,@realDonaldTrump I literally cannot believe Trump cares this much about his ratings in the middle of the worst pandemic in modern history as Americans worry about their loved ones and their basic survival. This is like a reality TV show to him while it’s like the real life Hunger Games for us.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",45167,942,5670
288,1244323077984485376,2020-03-29 17:58:34+00:00,MysterySolvent,"Omg!!! Trump just tweeted a long thread all about his Coronavirus Briefing ratings!! He compared himself to the season finale of the Bachelor. People are dying and our Sociopath and Chief is watching cable ratings, not death rates!!
WTF is wrong with him!!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",19706,1401,5364
289,1244322476378775552,2020-03-29 17:56:11+00:00,RBReich,"Call me a radical lefty, but in the middle of a pandemic shouldn't we be following the guidance of doctors, not bankers and corporate executives?","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",65230,960,12969
290,1244321758980771840,2020-03-29 17:53:20+00:00,Mellor76,"We’ve got a power cut!!! 😩
#losingit #testing #isolation #covid19 #powercut https://t.co/1WNrO2vO7n","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16302,783,2477
291,1244321453052268546,2020-03-29 17:52:07+00:00,DanRather,"A hard hit to the heart, news longtime colleague and friend Maria Mercader died from coronavirus. A paragon of grit and grace, she embodied the best of the @CBSNews mission. Millions of Americans learned of the world through her efforts. Now our world is less with her loss. RIP","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25120,565,4043
292,1244321050801967107,2020-03-29 17:50:31+00:00,RadioFreeTom,"He's tweeting this during a pandemic, in which he should be trying to save our lives. Tell me again, Trumpers, that this guy isn't a total sociopath. 

We warned you. https://t.co/RKpQcveKSM","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",8197,328,2150
293,1244321022804766721,2020-03-29 17:50:24+00:00,eugenegu,@realDonaldTrump @nytimes Trump’s “ratings” are so high because we are in the middle of the worst pandemic in modern history and he just happens to be President of the United States during this. People are scared. They tune in to his Coronavirus news conferences not for entertainment but out of fear.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12747,293,961
294,1244320649876836352,2020-03-29 17:48:55+00:00,carolecadwalla,"Amazing. Ocado orders 100,000 Covid-19 tests for staff to ensure it can keep food deliveries going. Unbelievable govt can't manage to do this for NHS workers. 
https://t.co/weprLu5V01","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",14595,323,5445
295,1244318924088512519,2020-03-29 17:42:04+00:00,davemacladd,"BREAKING: big row at the Daily Mail office over whether to officially blame #coronavirus on China, the EU, immigrants or Meghan Markle","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",13973,306,2623
296,1244318587675906054,2020-03-29 17:40:44+00:00,pxnda_official_,The first date I have after this pandemic might end up being a proposal,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9953,24,1649
297,1244317833561083906,2020-03-29 17:37:44+00:00,WayTooLoose,"A 24 yr old frat bro of mine just passed from COVID-19

Guys, this bitch ain’t discriminating. Do your best to protect yourselves and (ultimately) the people around you","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",19575,93,5894
298,1244316770342756353,2020-03-29 17:33:30+00:00,DavidBegnaud,"Our Maria.
She beat cancer many times...was devoutly Catholic, courageous, loyal &amp; a CBS News journalist for 30+ yrs. 
Recently she underwent surgery to again remove cancer &amp; survived. 
She died after #COVID19 infected her. 
She adored her family. 
Loved her job. 
We adored her. https://t.co/Ft32K24kKO","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16664,985,2331
299,1244314393413746688,2020-03-29 17:24:04+00:00,KevOnStage,Coronavirus.  Your mom’s a hoe.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8979,142,2646
300,1244314233669668866,2020-03-29 17:23:26+00:00,NateSilver538,"re: coronavirus response, I think people probably ought to do a better job of distinguishing ""Did a poor job of anticipating what would happen given uncertain evidence"" vs. ""Didn't act even when the evidence was clear"". The latter is a lot more deserving of scorn.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",13272,299,2160
301,1244313728381845507,2020-03-29 17:21:25+00:00,nazirafzal,"Our first NHS Heroes who gave their lives to protect their fellow British citizens from Covid19:

Amged el-Hawrani
Adel el-Tayar
Habib Zaidi

“Bloody Foreigners” 
Remember them for their sacrifice","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",45692,373,11033
